John C. McGinley;Wall Street; true
John C. Reilly;Chicago; true
John C. Reilly;The Aviator; true
John Carradine;Stagecoach; true
John Carradine;Grapes of Wrath, The; true
John Cassavetes;Rosemarys Baby; true
John Castle;The Lion in Winter; true
John Cazale;Deer Hunter, The; true
John Cazale;Godfather: Part II, The; true
John Cleese;Fish Called Wanda, A; true
John Corbett;My Big Fat Greek Wedding; true
John Cusack;Bullets Over Broadway; true
John Cusack;2012; true
John Derek;All the Kings Men; true
John Eldredge;Dangerous; true
John Garfield;Gentlemans Agreement; true
John Gielgud;Gandhi; true
John Gielgud;Arthur; true
John Goodman;Flintstones, The; true
John Goodman;The Artist; true
John Goodman;Monsters, Inc.; true
John Hannah;The Mummy; true
John Hannah;Mummy Returns, The; true
John Heard;Trip to Bountiful, The; true
John Heard;Home Alone 2: Lost in New York; true
John Heard;Home Alone; true
John Hillerman;Paper Moon; true
John Houseman;Paper Chase, The; true
John Howard;Philadelphia Story, The; true
John Ireland;All the Kings Men; true
John Kassir;Pocahontas; true
John Laurie;Hamlet; true
John Leguizamo;Ice Age; true
John Leguizamo;Ice Age: The Meltdown; true
John Lithgow;Rise of the Planet of the Apes; true
John Lithgow;Shrek; true
John Lone;Last Emperor, The; true
John Lone;Rush Hour 2; true
John Malkovich;Killing Fields, The; true
John Malkovich;Places in the Heart; true
John McGiver;Midnight Cowboy; true
John Megna;To Kill a Mockingbird; true
John Meillon;Crocodile Dundee; true
John Mills;Ryans Daughter; true
John Mills;Goodbye, Mr. Chips; true
John Ortiz;Fast & Furious; true
John Payne;Razors Edge, The; true
John Payne;Miracle on 34th Street; true
John Randolph;Prizzis Honor; true
John Rhys-Davies;Raiders of the Lost Ark; true
John Rhys-Davies;Indiana Jones and the Last Crusade; true
John Savage;Deer Hunter, The; true
John Spencer;Rock, The; true
John St. Polis;Coquette; true
John Travolta;Look Whos Talking; true
John Travolta;Grease; true
John Travolta;Wild Hogs; true
John Travolta;Saturday Night Fever; true
John Turturro;Color of Money, The; true
John Turturro;Transformers: Dark of the Moon; true
John Turturro;Transformers: Revenge of the Fallen; true
John Vernon;Animal House; true
John Wayne;True Grit; true
John Wayne;Stagecoach; true
John Wayne;Quiet Man, The; true
Johnny A. Sanchez;Happy Feet; true
Johnny Depp;Pirates of the Caribbean: At Worlds End; true
Johnny Depp;Alice in Wonderland; true
Johnny Depp;Ed Wood; true
Johnny Depp;Pirates of the Caribbean: The Curse of the Black Pearl; true
Johnny Depp;Pirates of the Caribbean: On Stranger Tides; true
Johnny Depp;Charlie and the Chocolate Factory; true
Johnny Depp;Pirates of the Caribbean: Dead Mans Chest; true
Johnny Knoxville;Men in Black II; true
Johnny Mack Brown;Coquette; true
Jon Gries;Taken; true
Jon Stewart;Big Daddy; true
Jon Voight;Pearl Harbor; true
Jon Voight;Lara Croft: Tomb Raider; true
Jon Voight;National Treasure: Book of Secrets; true
Jon Voight;National Treasure; true
Jon Voight;Midnight Cowboy; true
Jon Voight;Mission: Impossible; true
Jon Voight;Coming Home; true
Jonah Hill;How to Train Your Dragon; true
Jonathan Freeman;Aladdin; true
Jonathan Ke Quan;Indiana Jones and the Temple of Doom; true
Jonathan Lipnicki;Stuart Little; true
Jonathan Loughran;Anger Management; true
Jonathan Sagall;Schindlers List; true
Jonathan Taylor Thomas;Lion King, The; true
Jordan Nagai;Up; true
Jordana Brewster;Fast & Furious; true
Jordana Brewster;Fast Five; true
Jordana Brewster;Fast and the Furious, The; true
Jordi Molla;Bad Boys II; true
Jose Ferrer;Cyrano de Bergerac; true
Jose Lewgoy;Kiss of the Spider Woman; true
Jose Luis de Villalonga;Darling; true
Joseph Bennett;Howards End; true
Joseph Cali;Saturday Night Fever; true
Joseph Cotten;Farmers Daughter, The; true
Joseph Cotten;Gaslight; true
Joseph Fiennes;Shakespeare in Love; true
Joseph Gordon-Levitt;G.I. Joe: The Rise of Cobra; true
Joseph Gordon-Levitt;Inception; true
Joseph Gordon-Levitt;The Dark Knight Rises; true
Joseph Mussey;There Will Be Blood; true
Joseph Schildkraut;Life of Emile Zola, The; true
Joseph Schildkraut;Diary of Anne Frank, The; true
Joseph Williams;Lion King, The; true
Joseph Wiseman;Viva Zapata!; true
Josephine Hull;Harvey; true
Josephine Hutchinson;Story of Louis Pasteur, The; true
Josh Brolin;Milk; true
Josh Brolin;Men in Black 3; true
Josh Brolin;No Country for Old Men; true
Josh Brolin;True Grit; true
Josh Duhamel;Transformers: Revenge of the Fallen; true
Josh Duhamel;Transformers: Dark of the Moon; true
Josh Duhamel;Transformers; true
Josh Evans;Born on the Fourth of July; true
Josh Hartnett;Pearl Harbor; true
Josh Lucas;Hulk; true
Josh Pais;Teenage Mutant Ninja Turtles; true
Josh Peck;Ice Age: The Meltdown; true
Joshua Leonard;Blair Witch Project, The; true
Joss Ackland;Lethal Weapon 2; true
Judd Hirsch;Ordinary People; true
Judd Hirsch;Independence Day; true
Jude Law;Sherlock Holmes: A Game of Shadows; true
Jude Law;Sherlock Holmes; true
Jude Law;Cold Mountain; true
Judge Reinhold;Santa Clause, The; true
Judge Reinhold;Beverly Hills Cop; true
Judge Reinhold;Beverly Hills Cop II; true
Judge Reinhold;Santa Clause 2, The; true
Judi Dench;Shakespeare in Love; true
Judi Dench;Casino Royale; true
Judi Dench;Iris; true
Judi Dench;Quantum of Solace; true
Judi West;Fortune Cookie, The; true
Judith Anderson;Rebecca; true
Judith Hoag;Teenage Mutant Ninja Turtles; true
Judy Davis;Passage to India, A; true
Judy Holliday;Born Yesterday; true
Judy Kuhn;Pocahontas; true
Julia Louis-Dreyfus;A Bugs Life; true
Julia Nickson-Soul;Rambo: First Blood Part II; true
Julia Roberts;Erin Brockovich; true
Julia Roberts;Pretty Woman; true
Julia Roberts;Runaway Bride; true
Julia Stiles;The Bourne Ultimatum; true
Julia Stiles;The Bourne Supremacy; true
Julian Glover;Troy; true
Julian McMahon;Fantastic Four; true
Julian Sands;Leaving Las Vegas; true
Julian Sands;Killing Fields, The; true
Julianne Moore;Lost World: Jurassic Park, The; true
Julianne Moore;Hannibal; true
Julianne Moore;Fugitive, The; true
Julianne Moore;Hours, The; true
Julie Andrews;Despicable Me; true
Julie Andrews;Sound of Music, The; true
Julie Andrews;Shrek the Third; true
Julie Andrews;Shrek 2; true
Julie Andrews;Shrek Forever After; true
Julie Andrews;Mary Poppins; true
Julie Ann Emery;Hitch; true
Julie Christie;Darling; true
Julie Christie;Shampoo; true
Julie Harris;East of Eden; true
Julie Kavner;The Simpsons Movie; true
Julie Walters;Brave; true
Juliette Binoche;English Patient, The; true
June Duprez;None But the Lonely Heart; true
Jurgen Prochnow;Beverly Hills Cop II; true
Justin Bartha;The Hangover; true
Justin Bartha;The Hangover Part II; true
Justin Bartha;National Treasure: Book of Secrets; true
Justin Bartha;National Treasure; true
Justin Braine;Shine; true
Justin Chatwin;War of the Worlds; true
Justin Cooper;Liar Liar; true
Justin Henry;Kramer vs. Kramer; true
Justin Long;Alvin and the Chipmunks: The Squeakquel; true
Justin Long;Alvin and the Chipmunks; true
K Callan;Touch of Class, A; true
Kai Lennox;Beginners; true
Karen Allen;Indiana Jones and the Kingdom of the Crystal Skull; true
Karen Allen;Perfect Storm, The; true
Karen Allen;Raiders of the Lost Ark; true
Karen Disher;Ice Age: Dawn of the Dinosaurs; true
Karen Finley;Philadelphia; true
Karen Lynn Gorney;Saturday Night Fever; true
Karen Morley;Kentucky; true
Karina Arroyave;Crash; true
Karl Malden;On the Waterfront; true
Karl Malden;Streetcar Named Desire, A; true
Karl Malden;Patton; true
Karl Urban;The Bourne Supremacy; true
Kate Beahan;Matrix Revolutions, The; true
Kate Beckinsale;The Aviator; true
Kate Beckinsale;Pearl Harbor; true
Kate Beckinsale;Click; true
Kate Bosworth;Superman Returns; true
Kate Capshaw;Indiana Jones and the Temple of Doom; true
Kate Winslet;Iris; true
Kate Winslet;Titanic; true
Kate Winslet;The Reader; true
Katharine Hepburn;Guess Whos Coming to Dinner; true
Katharine Hepburn;Philadelphia Story, The; true
Katharine Hepburn;African Queen, The; true
Katharine Hepburn;The Lion in Winter; true
Katharine Hepburn;On Golden Pond; true
Katharine Hepburn;Morning Glory; true
Katharine Ross;Graduate, The; true
Katherine Heigl;Knocked Up; true
Kathleen Comegys;Miracle Worker, The; true
Kathleen Turner;Accidental Tourist, The; true
Kathleen Turner;Prizzis Honor; true
Kathy Bates;Waterboy, The; true
Kathy Bates;Titanic; true
Kathy Bates;Misery; true
Kathy Najimy;Sister Act; true
Katie Holmes;Batman Begins; true
Katina Paxinou;For Whom the Bell Tolls; true
Katy Jurado;High Noon; true
Kay Medford;Funny Girl; true
Kayvan Novak;Syriana; true
Keanu Reeves;Matrix, The; true
Keefe Brasselle;Place in the Sun, A; true
Keir ODonnell;Paul Blart: Mall Cop; true
Keira Knightley;Pirates of the Caribbean: At Worlds End; true
Keira Knightley;Pirates of the Caribbean: The Curse of the Black Pearl; true
Keira Knightley;Pirates of the Caribbean: Dead Mans Chest; true
Kelci Stephenson;Capote; true
Kelly Macdonald;No Country for Old Men; true
Kelly Macdonald;Brave; true
Kelly McGillis;Top Gun; true
Kelly McGillis;Accused, The; true
Kelly Preston;Jerry Maguire; true
Kelsey Grammer;Toy Story 2; true
Ken Jeong;The Hangover Part II; true
Ken Leung;Rush Hour; true
Ken Watanabe;Inception; true
Kerry Walker;Piano, The; true
Kerry Washington;The Last King of Scotland; true
Kerry Washington;Ray; true
Kerry Washington;Mr. & Mrs. Smith; true
Kevin Bacon;Mystic River; true
Kevin Bacon;Apollo 13; true
Kevin Bacon;Few Good Men, A; true
Kevin Costner;Untouchables, The; true
Kevin Costner;Dances with Wolves; true
Kevin Costner;Robin Hood: Prince of Thieves; true
Kevin Dunn;Godzilla; true
Kevin J. OConnor;The Mummy; true
Kevin James;Paul Blart: Mall Cop; true
Kevin James;Grown Ups; true
Kevin James;Hitch; true
Kevin Kline;Fish Called Wanda, A; true
Kevin Kline;Sophies Choice; true
Kevin McDonald;Lilo & Stitch; true
Kevin McNally;Pirates of the Caribbean: On Stranger Tides; true
Kevin Pollak;Usual Suspects, The; true
Kevin Spacey;Superman Returns; true
Kevin Spacey;L.A. Confidential; true
Kevin Spacey;A Bugs Life; true
Kevin Spacey;Usual Suspects, The; true
Kevin Spacey;American Beauty; true
Kiefer Sutherland;Monsters vs Aliens; true
Kiefer Sutherland;Few Good Men, A; true
Kim Basinger;Batman; true
Kim Basinger;L.A. Confidential; true
Kim Cattrall;Sex and the City; true
Kim Darby;True Grit; true
Kim Hunter;Streetcar Named Desire, A; true
Kirk Douglas;Spartacus; true
Kirk Douglas;Bad and the Beautiful, The; true
Kirk Douglas;Lust for Life; true
Kirk Douglas;Letter to Three Wives, A; true
Kirsten Dunst;Spider-Man; true
Kirsten Dunst;Spider-Man 2; true
Kirsten Dunst;Spider-Man 3; true
Kirsten Sheridan;My Left Foot; true
Kirstie Alley;Look Whos Talking; true
Kitty Winn;Exorcist, The; true
Klaus Maria Brandauer;Out of Africa; true
Kristanna Loken;Terminator 3: Rise of the Machines; true
Kristen Stewart;The Twilight Saga: Breaking Dawn - Part 1; true
Kristen Stewart;The Twilight Saga: Eclipse; true
Kristen Stewart;New Moon; true
Kristen Stewart;Twilight; true
Kristen Wiig;Bridesmaids; true
Kristin Davis;Sex and the City; true
Kristin Scott Thomas;English Patient, The; true
Kristine Sutherland;Honey, I Shrunk the Kids; true
Kyle Graham;Scary Movie; true
Kyle MacLachlan;Flintstones, The; true
Lainie Kazan;My Big Fat Greek Wedding; true
Lana Turner;Bad and the Beautiful, The; true
Lana Turner;Johnny Eager; true
Lara Flynn Boyle;Men in Black II; true
Lari White;Cast Away; true
Larry Gates;In the Heat of the Night; true
Larry The Cable Guy;Cars; true
Larry The Cable Guy;Cars 2; true
Laura Dern;Jurassic Park; true
Laura San Giacomo;Pretty Woman; true
Lauren Bacall;Written on the Wind; true
Lauren Bacall;Murder on the Orient Express; true
Lauren Bacall;Misery; true
Lauren Bacall;Key Largo; true
Laurence Fishburne;Mystic River; true
Laurence Fishburne;Matrix, The; true
Laurence Hanray;Private Life of Henry VIII., The; true
Laurence Harvey;Room at the Top; true
Laurence Harvey;Darling; true
Laurence Harvey;BUtterfield 8; true
Laurence Olivier;Hamlet; true
Laurence Olivier;Spartacus; true
Laurence Olivier;Rebecca; true
Laurie Heineman;Save the Tiger; true
Lea Thompson;Back to the Future; true
Lee Evans;Theres Something About Mary; true
Lee Grant;Shampoo; true
Lee Grant;In the Heat of the Night; true
Lee J. Cobb;Song of Bernadette, The; true
Lee J. Cobb;On the Waterfront; true
Lee J. Cobb;Three Faces of Eve, The; true
Lee J. Cobb;Exorcist, The; true
Lee Marvin;Cat Ballou; true
Lee Meredith;Sunshine Boys, The; true
Lee Tergesen;Monster; true
Leland Orser;Taken; true
Lelia Goldoni;Alice Doesnt Live Here Anymore; true
Lena Headey;300; true
Leo Howard;G.I. Joe: The Rise of Cobra; true
Leo McKern;Man for All Seasons, A; true
Leo McKern;Ryans Daughter; true
Leo Rossi;Accused, The; true
Leon Janney;Charly; true
Leonard Nimoy;Star Trek; true
Leonardo DiCaprio;The Aviator; true
Leonardo DiCaprio;Inception; true
Leonardo DiCaprio;The Departed; true
Leonardo DiCaprio;Catch Me If You Can; true
Leonardo DiCaprio;Titanic; true
Leonid Citer;Cast Away; true
Leslie Bibb;Iron Man; true
Leslie Caron;Gigi; true
Leslie Caron;American in Paris, An; true
Leslie Fenton;Boys Town; true
Leslie Harter Zemeckis;The Polar Express; true
Leslie Howard;Free Soul, A; true
Leslie Mann;Knocked Up; true
Levon Helm;Coal Miners Daughter; true
Lew Ayres;Johnny Belinda; true
Lewis Stone;Sin of Madelon Claudet, The; true
Liam Hemsworth;The Hunger Games; true
Liam Neeson;Taken; true
Liam Neeson;Clash of the Titans; true
Liam Neeson;Schindlers List; true
Liam Neeson;Batman Begins; true
Liam Neeson;Star Wars: Episode I - The Phantom Menace; true
Liesel Matthews;Air Force One; true
Liev Schreiber;X-Men Origins: Wolverine; true
Lila Kedrova;Alexis Zorbas; true
Lilia Skala;Charly; true
Lilia Skala;Lilies of the Field; true
Lily Collins;The Blind Side; true
Linda Cardellini;Scooby-Doo; true
Linda Darnell;Letter to Three Wives, A; true
Linda Fiorentino;Men in Black; true
Linda Hamilton;Terminator 2: Judgment Day; true
Linda Hunt;Year of Living Dangerously, The; true
Linda Kozlowski;Crocodile Dundee; true
Linda Larkin;Aladdin; true
Lindsay Crouse;Places in the Heart; true
Lindsay Wagner;Paper Chase, The; true
Lionel Barrymore;Captains Courageous; true
Lionel Barrymore;Grand Hotel; true
Lionel Barrymore;Key Largo; true
Lionel Barrymore;Free Soul, A; true
Lionel Barrymore;You Cant Take It with You; true
Lionel Stander;Mr. Deeds Goes to Town; true
Lisa Blount;Officer and a Gentleman, An; true
Lisa Daniels;One Hundred and One Dalmatians; true
Lisa Eilbacher;Beverly Hills Cop; true
Lisa Mann;Lilies of the Field; true
Liv Tyler;Lord of the Rings: The Two Towers, The; true
Liv Tyler;Armageddon; true
Liza Minnelli;Cabaret; true
Liza Minnelli;Arthur; true
Lloyd Bridges;High Noon; true
Lloyd Nolan;Tree Grows in Brooklyn, A; true
Lombardo Boyar;Happy Feet; true
Loretta Young;Kentucky; true
Loretta Young;Farmers Daughter, The; true
Lori Galinski;Oceans Eleven; true
Lorraine Bracco;Goodfellas; true
Lorraine Gary;Jaws; true
Lorrie Bess Crumley;Talladega Nights: The Ballad of Ricky Bobby; true
Lou Antonio;Cool Hand Luke; true
Lou Romano;Ratatouille; true
Louis Gossett Jr.;Officer and a Gentleman, An; true
Louis Jourdan;V.I.P.s, The; true
Louis Jourdan;Gigi; true
Louis Prima;Jungle Book, The; true
Louis Wolheim;Two Arabian Knights; true
Louise Fletcher;One Flew Over the Cuckoos Nest; true
Lucile Watson;Watch on the Rhine; true
Lucile Watson;Great Lie, The; true
Ludacris;Fast Five; true
Luis Guzman;Anger Management; true
Luise Rainer;Great Ziegfeld, The; true
Luise Rainer;Good Earth, The; true
Lynn Collins;X-Men Origins: Wolverine; true
M. Emmet Walsh;Ordinary People; true
M.C. Gainey;Tangled; true
Macaulay Culkin;Home Alone 2: Lost in New York; true
Macaulay Culkin;Home Alone; true
MacInTalk;WALL-E; true
Madeline Kahn;Paper Moon; true
Mady Christians;Come and Get It; true
Maggie Grace;Taken; true
Maggie Gyllenhaal;The Dark Knight; true
Maggie Smith;California Suite; true
Maggie Smith;Prime of Miss Jean Brodie, The; true
Maggie Smith;Harry Potter and the Sorcerers Stone; true
Maggie Smith;Sister Act; true
Maia Morgenstern;Passion of the Christ, The; true
Maile Flanagan;Ice Age: Dawn of the Dinosaurs; true
Mala Powers;Cyrano de Bergerac; true
Malick Bowens;Out of Africa; true
Mandy Moore;Tangled; true
Marcel Bozzuffi;French Connection, The; true
Marcia Gay Harden;Pollock; true
Marcia Gay Harden;Mystic River; true
Marcia Strassman;Honey, I Shrunk the Kids; true
Margaret Colin;Three Men and a Baby; true
Margaret Colin;Independence Day; true
Margaret Lindsay;Dangerous; true
Margaret Lindsay;Jezebel; true
Margaret Rutherford;V.I.P.s, The; true
Margot Grahame;Informer, The; true
Maria Aitken;Fish Called Wanda, A; true
Maria Pitillo;Godzilla; true
Mariah Carey;Precious: Based on the Novel Push by Sapphire; true
Marie Dressler;Divine Lady, The; true
Marie Dressler;Min and Bill; true
Marion Cotillard;Mome, La; true
Marisa Pavan;Rose Tattoo, The; true
Marisa Tomei;My Cousin Vinny; true
Marisa Tomei;Anger Management; true
Marisa Tomei;What Women Want; true
Marius Goring;Barefoot Contessa, The; true
Marjorie Rambeau;Min and Bill; true
Mark Hamill;Star Wars: Episode V - The Empire Strikes Back; true
Mark Hamill;Star Wars: Episode VI - Return of the Jedi; true
Mark Hamill;Star Wars; true
Mark Lester;Oliver!; true
Mark Ruffalo;The Avengers; true
Mark Strong;Sherlock Holmes; true
Mark Wahlberg;The Fighter; true
Mark Wahlberg;Perfect Storm, The; true
Mark Wahlberg;Planet of the Apes; true
Mark Wahlberg;Ted; true
Mark Wahlberg;The Departed; true
Marlee Matlin;Children of a Lesser God; true
Marlene Dietrich;Judgment at Nuremberg; true
Marlon Brando;On the Waterfront; true
Marlon Brando;Superman; true
Marlon Brando;Viva Zapata!; true
Marlon Brando;Sayonara; true
Marlon Brando;Streetcar Named Desire, A; true
Marlon Brando;Godfather, The; true
Marsha Mason;Goodbye Girl, The; true
Martha Scott;Sayonara; true
Martin Balsam;Murder on the Orient Express; true
Martin Balsam;All the Presidents Men; true
Martin Balsam;Thousand Clowns, A; true
Martin Benson;King and I, The; true
Martin Landau;Ed Wood; true
Martin Lawrence;Wild Hogs; true
Martin Lawrence;Bad Boys II; true
Martin Sheen;Catch Me If You Can; true
Martin Sheen;The Departed; true
Martin Sheen;The Amazing Spider-Man; true
Martin Sheen;Subject Was Roses, The; true
Martin Stringer;There Will Be Blood; true
Martita Hunt;Anastasia; true
Marton Csokas;XXX; true
Mary Alice;Matrix Revolutions, The; true
Mary Anderson;To Each His Own; true
Mary Astor;Great Lie, The; true
Mary Astor;Two Arabian Knights; true
Mary Badham;To Kill a Mockingbird; true
Mary Beth Hurt;Affliction; true
Mary Duncan;Morning Glory; true
Mary Elizabeth Mastrantonio;Color of Money, The; true
Mary Elizabeth Mastrantonio;Robin Hood: Prince of Thieves; true
Mary Gibbs;Monsters, Inc.; true
Mary McDonnell;Dances with Wolves; true
Mary McDonnell;Independence Day; true
Mary Pickford;Coquette; true
Mary Steenburgen;The Proposal; true
Mary Steenburgen;Melvin and Howard; true
Mary Steenburgen;Elf; true
Mary Tyler Moore;Ordinary People; true
Mary Wickes;Sister Act; true
Mathieu Amalric;Quantum of Solace; true
Matt Damon;The Departed; true
Matt Damon;Saving Private Ryan; true
Matt Damon;True Grit; true
Matt Damon;The Bourne Ultimatum; true
Matt Damon;Good Will Hunting; true
Matt Damon;The Bourne Supremacy; true
Matt Dillon;Theres Something About Mary; true
Matt Frewer;Honey, I Shrunk the Kids; true
Matt Moore;Coquette; true
Matthew Braden Stringer;There Will Be Blood; true
Matthew Broderick;Glory; true
Matthew Broderick;Lion King, The; true
Matthew Broderick;Godzilla; true
Matthew Gray Gubler;Alvin and the Chipmunks: The Squeakquel; true
Matthew Lillard;Scooby-Doo; true
Maura Tierney;Liar Liar; true
Maureen Lipman;Pianist, The; true
Maureen OHara;How Green Was My Valley; true
Maureen OHara;Quiet Man, The; true
Maureen OHara;Miracle on 34th Street; true
Maureen Stapleton;Reds; true
Maurice Chevalier;Gigi; true
Maurice Evans;Rosemarys Baby; true
Max Casella;Dinosaur; true
Max von Sydow;Minority Report; true
Max von Sydow;Exorcist, The; true
Max von Sydow;Rush Hour 3; true
Maximilian Schell;Judgment at Nuremberg; true
Maximilian Schell;Topkapi; true
Maximilian Schell;Julia; true
Maya Rudolph;Bridesmaids; true
Megan Fox;Transformers; true
Megan Fox;Transformers: Revenge of the Fallen; true
Mel Gibson;Braveheart; true
Mel Gibson;Ransom; true
Mel Gibson;Pocahontas; true
Mel Gibson;What Women Want; true
Mel Gibson;Lethal Weapon 3; true
Mel Gibson;Year of Living Dangerously, The; true
Mel Gibson;Signs; true
Mel Gibson;Lethal Weapon 2; true
Mel Gibson;Lethal Weapon 4; true
Melanie Laurent;Inglourious Basterds; true
Melanie Laurent;Beginners; true
Melina Mercouri;Topkapi; true
Melissa Leo;The Fighter; true
Melissa McCarthy;Bridesmaids; true
Melvyn Douglas;Being There; true
Melvyn Douglas;Hud; true
Melvyn Douglas;Captains Courageous; true
Mena Suvari;American Beauty; true
Mercedes McCambridge;All the Kings Men; true
Mercedes Ruehl;Fisher King, The; true
Meryl Streep;Adaptation.; true
Meryl Streep;The Iron Lady; true
Meryl Streep;Hours, The; true
Meryl Streep;Deer Hunter, The; true
Meryl Streep;Kramer vs. Kramer; true
Meryl Streep;Sophies Choice; true
Meryl Streep;Out of Africa; true
Mia Bendixsen;Alice Doesnt Live Here Anymore; true
Mia Farrow;Hannah and Her Sisters; true
Mia Farrow;Rosemarys Baby; true
Mia Wasikowska;Alice in Wonderland; true
Michael Berryman;One Flew Over the Cuckoos Nest; true
Michael C. Williams;Blair Witch Project, The; true
Michael Caine;The Dark Knight; true
Michael Caine;Hannah and Her Sisters; true
Michael Caine;Cider House Rules, The; true
Michael Caine;Batman Begins; true
Michael Caine;Cars 2; true
Michael Caine;California Suite; true
Michael Callan;Cat Ballou; true
Michael Cera;Juno; true
Michael Chiklis;Fantastic Four; true
Michael Clarke Duncan;Green Mile, The; true
Michael Clarke Duncan;Planet of the Apes; true
Michael Constantine;My Big Fat Greek Wedding; true
Michael Douglas;Fatal Attraction; true
Michael Douglas;Wall Street; true
Michael Fassbender;Inglourious Basterds; true
Michael Gough;Batman Returns; true
Michael Irvin;The Longest Yard; true
Michael J. Fox;Stuart Little; true
Michael J. Fox;Back to the Future; true
Michael J. Pollard;Bonnie and Clyde; true
Michael Keaton;Batman Returns; true
Michael Keaton;Batman; true
Michael Kitchen;Out of Africa; true
Michael McCleery;Harry and Tonto; true
Michael Nyqvist;Mission: Impossible - Ghost Protocol; true
Michael OKeefe;Michael Clayton; true
Michael Palin;Fish Called Wanda, A; true
Michael Roof;XXX; true
Michael Sarrazin;They Shoot Horses, Dont They?; true
Michael Saucedo;Traffic; true
Michael Strong;Patton; true
Michael Vavitch;Two Arabian Knights; true
Michael Warren;Butterflies Are Free; true
Michael York;Austin Powers: The Spy Who Shagged Me; true
Michael York;Cabaret; true
Michael York;Austin Powers in Goldmember; true
Michelle Monaghan;Mission: Impossible III; true
Michelle Pfeiffer;What Lies Beneath; true
Michelle Pfeiffer;Batman Returns; true
Michelle Rodriguez;Fast and the Furious, The; true
Michelle Rodriguez;Fast & Furious; true
Michelle Rodriguez;Avatar; true
Mickey OKeefe;The Fighter; true
Mickey Rooney;Night at the Museum; true
Mickey Rooney;Boys Town; true
Mickey Rooney;National Velvet; true
Miiko Taka;Sayonara; true
Mike Colter;Million Dollar Baby; true
Mike Myers;Austin Powers: The Spy Who Shagged Me; true
Mike Myers;Austin Powers in Goldmember; true
Mike Myers;Shrek the Third; true
Mike Myers;Shrek 2; true
Mike Myers;Shrek Forever After; true
Mike Myers;Shrek; true
Mila Kunis;Black Swan; true
Mila Kunis;Ted; true
Mildred Dunnock;BUtterfield 8; true
Miles Mander;Private Life of Henry VIII., The; true
Millard Mitchell;Twelve OClock High; true
Millie Perkins;Diary of Anne Frank, The; true
Milton Goncalves;Kiss of the Spider Woman; true
Minna Gombell;Bad Girl; true
Minnie Driver;Good Will Hunting; true
Minnie Driver;Tarzan; true
Mira Sorvino;Mighty Aphrodite; true
Miranda Otto;War of the Worlds; true
Miranda Richardson;Hours, The; true
Miriam Hopkins;Heiress, The; true
Mischa Auer;You Cant Take It with You; true
Mischa Barton;Sixth Sense, The; true
Mitchell Whitfield;My Cousin Vinny; true
Mitzi Green;Skippy; true
Miyoshi Umeki;Sayonara; true
MoNique;Precious: Based on the Novel Push by Sapphire; true
Monica Bellucci;Passion of the Christ, The; true
Monica Potter;Patch Adams; true
Montgomery Clift;From Here to Eternity; true
Montgomery Clift;Place in the Sun, A; true
Montgomery Clift;Heiress, The; true
Morgan Freeman;Driving Miss Daisy; true
Morgan Freeman;Bruce Almighty; true
Morgan Freeman;Million Dollar Baby; true
Morgan Freeman;Deep Impact; true
Morgan Freeman;Glory; true
Morgan Freeman;Unforgiven; true
Morgan Freeman;Robin Hood: Prince of Thieves; true
Morris Carnovsky;Cyrano de Bergerac; true
Murray Hamilton;Jaws; true
Murray Hamilton;Graduate, The; true
Mykelti Williamson;Forrest Gump; true
Myrna Loy;Great Ziegfeld, The; true
Myrna Loy;Best Years of Our Lives, The; true
Nance ONeil;Cimarron; true
Nancy Baldwin;Mamma Mia!; true
Nancy Cartwright;The Simpsons Movie; true
Nancy Travis;Three Men and a Baby; true
Naomi Watts;King Kong; true
Nat King Cole;Cat Ballou; true
Natalie Portman;Star Wars: Episode III - Revenge of the Sith; true
Natalie Portman;Black Swan; true
Natalie Portman;Star Wars: Episode I - The Phantom Menace; true
Natalie Portman;Thor; true
Natalie Portman;Star Wars: Episode II - Attack of the Clones; true
Natalie Wood;West Side Story; true
Natalie Wood;Miracle on 34th Street; true
Nathalie Baye;Catch Me If You Can; true
Nathan Jones;Troy; true
Nathan Lane;Stuart Little; true
Naveen Andrews;English Patient, The; true
Ned Beatty;Superman; true
Ned Beatty;Toy Story 3; true
Neil Hamilton;Sin of Madelon Claudet, The; true
Nelly;The Longest Yard; true
Nia Vardalos;My Big Fat Greek Wedding; true
Niall MacGinnis;Hamlet; true
Nicholas Colasanto;Raging Bull; true
Nicholas Farrell;Chariots of Fire; true
Nicholas Soussanin;Last Command, The; true
Nick Nolte;Hulk; true
Nick Nolte;Affliction; true
Nick Stahl;Terminator 3: Rise of the Machines; true
Nicolas Cage;National Treasure: Book of Secrets; true
Nicolas Cage;National Treasure; true
Nicolas Cage;Rock, The; true
Nicolas Cage;Leaving Las Vegas; true
Nicolas Cage;Moonstruck; true
Nicolas Cage;Adaptation.; true
Nicole DeHuff;Meet the Parents; true
Nicole Kidman;Batman Forever; true
Nicole Kidman;Cold Mountain; true
Nicole Kidman;Hours, The; true
Nicoletta Braschi;Vita e bella, La; true
Nigel Bruce;Suspicion; true
Nigel Havers;Chariots of Fire; true
Nigel Hawthorne;Tarzan; true
Nigel Terry;The Lion in Winter; true
Nikki Reed;Twilight; true
Nina Foch;American in Paris, An; true
Noah Taylor;Lara Croft: Tomb Raider; true
Noah Taylor;Charlie and the Chocolate Factory; true
Noel Appleby;Lord of the Rings: The Fellowship of the Ring, The; true
